,names,scores,logfoldchanges,pvals,pvals_adj
9903,PLXNB1,-0.16229455,-0.10885889,0.8710739049277897,1.0
9904,ADRA1A,-0.16248865,-0.32864738,0.8709210676442753,1.0
9905,PARD6G-AS1,-0.16262145,-0.13211687,0.8708164975430058,1.0
9906,HGH1,-0.16277468,-0.09592479,0.8706958425401634,1.0
9907,TK1,-0.16286662,-0.50027394,0.870623450982794,1.0
9908,AC069224.1,-0.16289727,-0.12327511,0.870599320704526,1.0
9909,MLC1,-0.1629177,-0.93430775,0.8705832339192705,1.0
9910,DAGLB,-0.16299942,-0.091653615,0.8705188873137761,1.0
9911,AC011455.6,-0.16299942,-0.25337678,0.8705188873137761,1.0
9912,RRH,-0.16303007,-0.6509935,0.8704947575576794,1.0
9913,AL110114.1,-0.16308115,-0.22788578,0.8704545415654399,1.0
9914,AC007216.3,-0.16310158,-0.44512767,0.8704384552623357,1.0
9915,LIX1,-0.16312201,-0.25959527,0.8704223690128366,1.0
9916,PYROXD2,-0.16326503,-1.4948525,0.8703097667678336,1.0
9917,ADRA2C,-0.1633161,-0.7802392,0.870269552317397,1.0
9918,C11orf68,-0.1633774,-0.054866232,0.87022129541969,1.0
9919,ART5,-0.16342849,-1.8349853,0.8701810817074014,1.0
9920,AL136038.5,-0.1635102,-0.27350566,0.8701167404660071,1.0
9921,SIGIRR,-0.16362257,-0.8344465,0.8700282726630222,1.0
9922,RTL6,-0.16400056,-0.05964401,0.8697307110874961,1.0
9923,ALG1,-0.16419464,-0.1306645,0.869577916362468,1.0
9924,AL512662.2,-0.1645624,-0.40941563,0.8692884239260339,1.0
9925,POLA1,-0.16465434,-0.15349242,0.8692160535528438,1.0
9926,YBX2,-0.1648178,-0.19476402,0.8690873978170789,1.0
9927,NMNAT3,-0.1651447,-0.16055919,0.8688300967464345,1.0
9928,PPP3CB,-0.16516513,0.0022634168,0.8688140158904376,1.0
9929,AL162412.1,-0.16520599,-0.48619834,0.8687818543412451,1.0
9930,GMPPB,-0.16531835,-0.09178201,0.8686934112006052,1.0
9931,AC132938.3,-0.16535921,-0.27790844,0.868661250465851,1.0
9932,HHLA3,-0.16545115,-0.044740725,0.8685888896072647,1.0
9933,IL13RA2,-0.16547158,-0.31501088,0.8685728095659264,1.0
9934,SHCBP1,-0.16555332,-0.88082415,0.8685084899442673,1.0
9935,LY6E-DT,-0.16571677,-0.9662022,0.8683798533120352,1.0
9936,AL591846.2,-0.1657372,-0.97927237,0.8683637739779227,1.0
9937,PIK3CD-AS2,-0.16583934,-0.18871087,0.8682833781242065,1.0
9938,OSGEPL1-AS1,-0.16630927,-0.26214147,0.8679135747523825,1.0
9939,MAP3K8,-0.16639099,-0.3971784,0.8678492640703109,1.0
9940,ZNF320,-0.16651358,-0.34855816,0.8677527996870299,1.0
9941,AC018638.7,-0.16673832,-0.3180299,0.8675759534327439,1.0
9942,ONECUT3,-0.16683026,-0.01197364,0.8675036091473304,1.0
9943,CSDC2,-0.16697328,-0.118545674,0.8673910757980331,1.0
9944,AC092691.1,-0.1672593,-0.12283563,0.8671660171635195,1.0
9945,AC026356.1,-0.16728996,-0.21317571,0.8671419043766825,1.0
9946,DHODH,-0.16747384,-0.11970348,0.8669972302525148,1.0
9947,CSNK2B,-0.167576,0.011988186,0.8669168576638637,1.0
9948,MIPOL1,-0.1675862,-0.04785853,0.8669088204806582,1.0
9949,DYNC2H1,-0.16769858,-0.065467924,0.8668204123737056,1.0
9950,FBLN5,-0.16769858,-0.5282272,0.8668204123737056,1.0
9951,TRIM35,-0.16795397,-0.21877293,0.8666194910554424,1.0
9952,CCDC51,-0.16820936,-0.085302725,0.8664185783552298,1.0
9953,APOL2,-0.16840346,-1.861258,0.8662658904746556,1.0
9954,LINC01139,-0.16853626,-0.12425218,0.8661614226947323,1.0
9955,KCNJ3,-0.1685669,-0.18030055,0.866137315077502,1.0
9956,SLC35F4,-0.16859755,-0.41965842,0.8661132075848117,1.0
9957,CARTPT,-0.16881208,-0.77732563,0.8659444586249466,1.0
9958,ABCC4,-0.16905725,-0.07908445,0.8657516101542122,1.0
9959,STPG1,-0.16929221,-0.16445227,0.8655668045367313,1.0
9960,TMIE,-0.16932285,-0.57644004,0.8655426999979074,1.0
9961,MEIS3,-0.1693535,0.0018432823,0.8655185955841662,1.0
9962,TARBP1,-0.16946587,-0.05154784,0.8654302138042871,1.0
9963,AC006043.1,-0.16953738,-0.21144219,0.8653739717296823,1.0
9964,ZSCAN5A,-0.16978255,-0.076272674,0.8651811469377648,1.0
9965,PPP1R16A,-0.16979277,-0.073190056,0.8651731127455407,1.0
9966,AC016596.1,-0.16984385,-0.04601783,0.865132941993469,1.0
9967,AGA,-0.16988471,0.015534966,0.8651008056427193,1.0
9968,RGS5,-0.16989492,-0.3145313,0.865092771589887,1.0
9969,C1orf159,-0.16995622,-0.1188186,0.8650445675657383,1.0
9970,AC010542.2,-0.17023204,-0.251247,0.8648276556736846,1.0
9971,AC007405.3,-0.17034441,-0.0066709416,0.8647392870810396,1.0
9972,AC099791.2,-0.17037506,-0.26376355,0.8647151868492964,1.0
9973,AC044839.1,-0.17067131,-0.67824775,0.8644822244333298,1.0
9974,AC137630.1,-0.17069174,-0.42759958,0.8644661584937591,1.0
9975,MRVI1,-0.17078368,-0.38852566,0.8643938624591392,1.0
9976,PRDM16-DT,-0.17088583,-0.9266914,0.864313534863185,1.0
9977,CAVIN4,-0.17088583,-0.14563942,0.864313534863185,1.0
9978,DOCK10,-0.17101863,-0.17291681,0.8642091110849475,1.0
9979,SLC35F6,-0.17116165,-0.14205652,0.8640966573607095,1.0
9980,HSPB8,-0.1711923,-1.4418765,0.864072560492148,1.0
9981,TPM2,-0.17143747,-1.7999752,0.8638797900967388,1.0
9982,TMCC1-AS1,-0.17163157,-0.13981172,0.8637271859460074,1.0
9983,SLC16A8,-0.17174394,-0.48377013,0.8636388384977054,1.0
9984,ZNF425,-0.17206062,-0.22576335,0.8633898685019638,1.0
9985,AC002553.2,-0.17239773,-0.4610243,0.8631248508331046,1.0
9986,AC007375.3,-0.1727042,-0.69984883,0.8628839390439731,1.0
9987,DISC1FP1,-0.1727655,-0.5708484,0.8628357582155238,1.0
9988,SLC22A5,-0.17287786,-0.2882317,0.8627474280219353,1.0
9989,SEMA3C,-0.17300045,-0.19757669,0.8626510697677942,1.0
9990,KCNA3,-0.1732252,-0.25562912,0.862474418276975,1.0
9991,FO393418.1,-0.17338865,-0.78290755,0.8623459487844699,1.0
9992,SYNPO2L,-0.17351124,-0.8604539,0.8622495990541824,1.0
9993,RNF167,-0.1735521,-0.038938455,0.8622174829327623,1.0
9994,KRT19,-0.17359295,-1.0307809,0.8621853670391002,1.0
9995,CNOT1,-0.17370532,-0.02244029,0.8620970495063305,1.0
9996,SH3BGRL2,-0.17373598,-0.07391483,0.862072963205627,1.0
9997,DNLZ,-0.17394029,-0.12777169,0.8619123911460462,1.0
9998,AC096564.1,-0.1740118,-0.5561287,0.8618561922729733,1.0
9999,CCM2L,-0.17405266,-0.5110231,0.861824078945171,1.0
10000,AP001065.3,-0.17426719,-0.24048191,0.8616554877225218,1.0
10001,ZNF879,-0.17431827,-0.18120973,0.8616153478839059,1.0
10002,SLC7A3,-0.17432848,-0.26376885,0.861607319959067,1.0
10003,FGF7,-0.17445107,-0.15739089,0.8615109859763677,1.0
10004,PRR7-AS1,-0.17470646,-0.18580636,0.8613102967973989,1.0
10005,DRD2,-0.17490055,-0.10640638,0.8611577790092517,1.0
10006,TBK1,-0.17496184,-0.033946216,0.8611096165725988,1.0
10007,KLRG1,-0.17498228,-0.31345168,0.8610935625418149,1.0
10008,ZNF502,-0.17499249,-0.0679221,0.8610855355479454,1.0
10009,RSPH4A,-0.17503335,-0.32360336,0.8610534277159698,1.0
10010,IFI16,-0.17558499,-0.26437712,0.8606199944817516,1.0
10011,PCK2,-0.17569736,-0.21251142,0.8605317076692214,1.0
10012,C10orf67,-0.17580973,-0.5916399,0.8604434225997478,1.0
10013,GFM1,-0.17601405,-0.014783879,0.8602829087608193,1.0
10014,CAMSAP1,-0.17608555,0.0017696738,0.8602267302805525,1.0
10015,AC139100.2,-0.17609577,-0.69558936,0.8602187048411102,1.0
10016,Z68871.1,-0.17613663,-0.17397217,0.8601866032277197,1.0
10017,AP002495.1,-0.17618771,-0.07533641,0.8601464765358948,1.0
10018,HSF4,-0.17630008,-0.3320592,0.860058199085129,1.0
10019,THBS4,-0.17636137,-0.12764397,0.8600100484853976,1.0
10020,CCL2,-0.17638181,-0.53712505,0.859993998401144,1.0
10021,ELOVL7,-0.17640224,-0.5478227,0.8599779483747294,1.0
10022,JUNB,-0.17641245,0.021426406,0.859969923383214,1.0
10023,CCDC148,-0.17646353,-0.075441085,0.8599297986425862,1.0
10024,AC010501.2,-0.17660655,-0.36429995,0.8598174512931692,1.0
10025,TBCK,-0.17662698,-0.07749003,0.8598014019034145,1.0
10026,LEPR,-0.17667806,-0.22909082,0.8597612786824291,1.0
10027,SLC39A10,-0.17668827,0.0031988006,0.8597532540816787,1.0
10028,GSG1L,-0.17672913,-0.49239215,0.8597211558235269,1.0
10029,LRRC56,-0.17687215,-0.19999388,0.8596088137457475,1.0
10030,DEPDC1B,-0.17710711,-0.0741232,0.8594242579310757,1.0
10031,CXXC4,-0.17711732,-0.013353599,0.8594162339393578,1.0
10032,AC138904.1,-0.17714797,-0.24999084,0.8593921620513167,1.0
10033,ABL1,-0.17733185,-0.045679353,0.8592477334682391,1.0
10034,LRP5,-0.17756681,-0.2665639,0.8590631926883121,1.0
10035,CCDC8,-0.17770983,-0.3092952,0.8589508672867509,1.0
10036,NR6A1,-0.17790392,-0.17802075,0.8587984302369756,1.0
10037,PTPN4,-0.17796521,-0.030085562,0.8587502933145426,1.0
10038,AC018653.3,-0.17804694,-0.17346625,0.8586861115681179,1.0
10039,EXT1,-0.17826147,-0.02254381,0.8585176389280882,1.0
10040,STBD1,-0.17857815,-0.31401655,0.8582689529984313,1.0
10041,KCNK15-AS1,-0.17870073,-0.23922424,0.8581726912515611,1.0
10042,FKBP10,-0.17885397,-0.2853232,0.858052367033523,1.0
10043,ORC1,-0.17886418,-1.127858,0.858044345536205,1.0
10044,ZNF804B,-0.17891526,-0.36285406,0.8580042382694846,1.0
10045,NEB,-0.17907871,-0.40354517,0.8578758974795089,1.0
10046,GCH1,-0.17907871,-0.3559347,0.8578758974795089,1.0
10047,CHKB-DT,-0.179661,-0.054345515,0.857418713967222,1.0
10048,AC005674.2,-0.1797223,-0.81326246,0.8573705921664654,1.0
10049,GCAT,-0.17986532,-0.19004774,0.8572583100264878,1.0
10050,AC012645.1,-0.18003897,-0.039975796,0.8571219713111546,1.0
10051,IQGAP2,-0.180182,-0.2918184,0.85700969556969,1.0
10052,GSTT2B,-0.18024328,-0.25816244,0.8569615782803275,1.0
10053,TUBGCP6,-0.18072341,-0.12938075,0.8565846779187329,1.0
10054,WDPCP,-0.18087664,-0.082043126,0.8564643974492476,1.0
10055,MXRA8,-0.18112183,-0.75448877,0.856271955633278,1.0
10056,CHST15,-0.1813057,-0.19081174,0.8561276298786266,1.0
10057,AC012560.1,-0.18138742,-0.68183815,0.8560634866429406,1.0
10058,COLEC12,-0.18140785,-0.39515525,0.8560474509825715,1.0
10059,SOX15,-0.18153045,-0.05578738,0.8559512382686951,1.0
10060,CCL25,-0.18159173,-0.41003993,0.8559031327145514,1.0
10061,ENTR1,-0.18161216,-0.057471342,0.8558870976488125,1.0
10062,COL25A1,-0.18187778,-0.26157567,0.8556786472109379,1.0
10063,XRCC3,-0.18225574,-0.26271486,0.8553820235675776,1.0
10064,XRCC4,-0.18229662,-0.05625377,0.8553499573698451,1.0
10065,PISD,-0.18236811,-0.06317163,0.8552938420986052,1.0
10066,AL136171.2,-0.182552,-0.416819,0.8551495490477787,1.0
10067,BTG1,-0.18258265,-0.0023493778,0.8551255006767426,1.0
10068,NPRL2,-0.18265416,-0.021979617,0.8550693883343323,1.0
10069,PPL,-0.18273588,-0.19101046,0.8550052608404519,1.0
10070,DHRS12,-0.18279718,-0.12202478,0.8549571658484914,1.0
10071,TTI2,-0.18292998,-0.09960839,0.8548529618814171,1.0
10072,RNPEP,-0.18306278,-0.07888083,0.8547487604457922,1.0
10073,ANKLE1,-0.18315472,-0.2953736,0.8546766224742135,1.0
10074,MICALL2,-0.18330795,-0.15403533,0.8545563952212929,1.0
10075,CIP2A,-0.18355313,-0.30681282,0.8543640386419211,1.0
10076,AC245452.1,-0.1836655,-0.09848222,0.8542758781019826,1.0
10077,GEMIN2,-0.18376765,-0.048272584,0.8541957337354605,1.0
10078,ADAMTS10,-0.18377787,-0.10546263,0.854187719381544,1.0
10079,CD160,-0.18382895,-0.5178545,0.8541476478376687,1.0
10080,APLN,-0.18388002,-0.7805171,0.8541075766700463,1.0
10081,SCUBE2,-0.18390046,-0.13398841,0.854091548308371,1.0
10082,RND1,-0.18400261,-0.09037271,0.8540114074034696,1.0
10083,CCDC175,-0.18410477,-0.7563217,0.8539312680049539,1.0
10084,AC068338.3,-0.1841252,-0.16406731,0.8539152403060881,1.0
10085,AC067750.1,-0.18420692,-0.36793414,0.8538511301136319,1.0
10086,LRRIQ3,-0.18422735,-0.7479724,0.8538351027163019,1.0
10087,KIF18B,-0.18423757,-1.8156259,0.8538270890402588,1.0
10088,LINC01508,-0.18429886,-1.6663857,0.8537790073007605,1.0
10089,ASAH2,-0.18481985,-0.37028602,0.8533703344620092,1.0
10090,NUDT19,-0.18489136,-0.3039079,0.8533142451802695,1.0
10091,WWTR1,-0.18502417,-0.16407081,0.8532100813389721,1.0
10092,CA2,-0.18503438,-0.54635334,0.8532020688417852,1.0
10093,NOTCH2NLC,-0.18516718,-0.29933786,0.8530979077568849,1.0
10094,ZBTB34,-0.18539193,-0.09614866,0.8529216409876382,1.0
10095,MFAP2,-0.18578012,-0.1522619,0.8526171975073239,1.0
10096,LRIF1,-0.18591292,-0.0026750823,0.8525130508283961,1.0
10097,CDCA2,-0.18592313,-0.5177297,0.8525050396518832,1.0
10098,C2CD3,-0.18592313,-0.060100056,0.8525050396518832,1.0
10099,DHRS2,-0.18612744,-0.60764503,0.8523448193179908,1.0
10100,CCDC34,-0.1862296,-0.04142688,0.8522647114354143,1.0
10101,RHOXF1,-0.18628068,-0.396533,0.8522246580655715,1.0
10102,METAP1D,-0.18629089,-0.58883923,0.8522166474373315,1.0
10103,GAS2,-0.1864237,-0.12034756,0.852112510657776,1.0
10104,LINC00526,-0.1866893,-0.055795874,0.851904244834836,1.0
10105,LINC02036,-0.1868221,-0.15601741,0.8518001157949967,1.0
10106,ATG4D,-0.18683232,-0.09261496,0.8517921059758395,1.0
10107,AC010319.4,-0.18684253,-0.5605315,0.8517840961719697,1.0
10108,EVA1B,-0.18697533,-0.27871808,0.8516799701131921,1.0
10109,RRN3,-0.18707749,-0.017319063,0.8515998749041696,1.0
10110,EFHD2,-0.18722051,-0.11748433,0.8514877441832704,1.0
10111,RAD21-AS1,-0.18752697,-0.1723462,0.8512474741798739,1.0
10112,MAP1S,-0.18768021,-0.06509057,0.8511273443548546,1.0
10113,PRSS16,-0.18769042,-0.51179665,0.8511193358226588,1.0
10114,THBS1,-0.18797646,-0.20168644,0.8508951031583483,1.0
10115,MANSC1,-0.18808883,-0.26173306,0.8508070150520739,1.0
10116,KAZN,-0.18815012,-0.024285331,0.8507589677787584,1.0
10117,HS1BP3,-0.18821143,-0.23401055,0.8507109210595377,1.0
10118,PPFIBP2,-0.18829314,-0.44769108,0.8506468596294695,1.0
10119,UGGT2,-0.18830337,-0.047647156,0.8506388520200152,1.0
10120,HMGN5,-0.1883238,-0.13175753,0.8506228368473181,1.0
10121,PROCA1,-0.18860982,-0.13700168,0.8503986309026872,1.0
10122,AL157400.4,-0.18865068,-0.26268512,0.8503666024689917,1.0
10123,SLC39A4,-0.18887544,-0.5393496,0.850190450498319,1.0
10124,AL672277.1,-0.18902867,-0.43036512,0.8500703511684553,1.0
10125,BFSP1,-0.18945771,-0.60922384,0.8497340915601274,1.0
10126,TAGLN2,-0.18957008,-0.09678546,0.8496460280817377,1.0
10127,POGLUT3,-0.18959051,-0.4447293,0.8496300167417267,1.0
10128,AC010542.4,-0.18969268,-1.0093634,0.8495499609721084,1.0
10129,TBC1D2,-0.1897131,-0.36083263,0.8495339500043173,1.0
10130,ST3GAL6-AS1,-0.18974376,-0.26276103,0.8495099336689936,1.0
10131,AC062029.1,-0.18990721,-0.5305295,0.849381848906414,1.0
10132,SOCS2,-0.19009109,-0.047447175,0.8492377583008863,1.0
10133,CDH18,-0.19011152,-0.12549476,0.8492217485444116,1.0
10134,ABCC10,-0.19016258,-0.13682108,0.849181724425297,1.0
10135,AC053513.1,-0.19020346,-0.4351736,0.8491497054099046,1.0
10136,SUPT3H,-0.19027497,-0.06385934,0.849093672731807,1.0
10137,C15orf41,-0.19047928,-0.09420121,0.8489335835677085,1.0
10138,ZNF442,-0.19049971,-0.061833784,0.8489175749938466,1.0
10139,PWRN1,-0.19091853,-0.13017976,0.8485894129698464,1.0
10140,CKLF,-0.19093898,-0.049575087,0.8485734057370079,1.0
10141,TRIM66,-0.19095941,-0.098928966,0.8485573985666152,1.0
10142,RRM2,-0.19103092,-0.4029419,0.8485013739620928,1.0
10143,AL137077.2,-0.19124544,-0.12011446,0.8483333047415128,1.0
10144,COL5A2,-0.19141911,-0.2323724,0.8481972537557407,1.0
10145,LOR,-0.19145997,-0.21296582,0.8481652424162096,1.0
10146,LINC02606,-0.19215463,-1.413865,0.8476210880033765,1.0
10147,AL359091.4,-0.19219549,-0.7049497,0.8475890811796265,1.0
10148,ZFP1,-0.19247131,-0.03269631,0.8473730416966786,1.0
10149,ARFIP2,-0.19254282,-0.010472701,0.8473170333318372,1.0
10150,RTL10,-0.19268583,-0.05233722,0.847205018915872,1.0
10151,ZNF559,-0.19269605,0.004838311,0.8471970180042512,1.0
10152,NBPF20,-0.19300252,-0.22719991,0.8469569979828794,1.0
10153,AL356056.1,-0.19320683,-0.12714511,0.8467969925208958,1.0
10154,ZNF16,-0.19339071,-0.10266105,0.8466529930050902,1.0
10155,MAP3K6,-0.19339071,-0.2666006,0.8466529930050902,1.0
10156,KIF6,-0.19342135,-0.25364035,0.8466289935835017,1.0
10157,LINC00574,-0.19378911,-0.5493247,0.8463410116270386,1.0
10158,PIK3CD,-0.19401385,-0.2907579,0.8461650327544626,1.0
10159,POU6F2,-0.19408536,-0.06256244,0.8461090410855401,1.0
10160,LINC01876,-0.19421817,-0.17524137,0.8460050586194265,1.0
10161,LINC01431,-0.1942386,-0.0153617775,0.8459890615549457,1.0
10162,PLSCR3,-0.19431011,-0.14998211,0.8459330723292448,1.0
10163,BLCAP,-0.19434075,-0.0018211307,0.8459090771849362,1.0
10164,CCDC140,-0.19468808,-0.97038215,0.8456371422093003,1.0
10165,BMP2,-0.19471873,-0.68515134,0.8456131488290909,1.0
10166,SLC25A19,-0.19485153,-0.33298674,0.8455091791696482,1.0
10167,ERMARD,-0.19491282,-0.1354636,0.8454611940802748,1.0
10168,SSTR1,-0.19493325,-1.1658127,0.8454451991778678,1.0
10169,HIST1H3F,-0.19526015,-1.3560568,0.8451892894073092,1.0
10170,PLA2G6,-0.19531123,-0.104015194,0.8451493049804952,1.0
10171,SHMT1,-0.19536231,-0.25948563,0.8451093209525665,1.0
10172,CASC2,-0.19548489,-0.20225401,0.84501336091359,1.0
10173,MIPEP,-0.195679,-0.13219108,0.8448614288886486,1.0
10174,TBC1D31,-0.19578114,-0.22605516,0.8447814669823701,1.0
10175,RNF11,-0.19584244,-0.00049278076,0.8447334906061835,1.0
10176,HENMT1,-0.19599567,-0.285184,0.8446135521856463,1.0
10177,ANKRD24,-0.1962102,-0.41607144,0.8444456444489704,1.0
10178,DENND5A,-0.1964043,-0.05587399,0.8442937340149987,1.0
10179,VSTM4,-0.1964656,-0.47129714,0.8442457635018422,1.0
10180,AC073050.1,-0.19656774,-0.5753935,0.8441658139303536,1.0
10181,ZFPM2,-0.19663925,-0.17951883,0.8441098501854831,1.0
10182,AL049775.1,-0.19679248,-0.33576524,0.8439899305252527,1.0
10183,SNTB1,-0.19679248,-0.6530985,0.8439899305252527,1.0
10184,AL353626.1,-0.19687422,-0.49298277,0.8439259748515586,1.0
10185,PI15,-0.19695593,-0.52908444,0.843862020206867,1.0
10186,CAPS,-0.1970581,-0.4926693,0.8437820783486628,1.0
10187,YAP1,-0.19718067,-0.3649786,0.8436861502431114,1.0
10188,SMIM20,-0.19734412,-0.057268083,0.8435582497095132,1.0
10189,SGO1,-0.19742586,-0.5841182,0.8434943009895535,1.0
10190,AC026689.1,-0.19748715,-2.300431,0.8434463401266626,1.0
10191,ZNF700,-0.19754843,-0.1215865,0.8433983798443176,1.0
10192,HMX1,-0.19773231,-0.13018546,0.843254502482289,1.0
10193,SCML4,-0.1979877,-0.017512782,0.8430546814920213,1.0
10194,CARD9,-0.1984474,-0.6484922,0.8426950291786894,1.0
10195,RASSF4,-0.19859043,-0.055437595,0.8425831440357182,1.0
10196,KLHL14,-0.19874366,-0.26234996,0.842463270623167,1.0
10197,AC025165.5,-0.19891733,-0.32787612,0.8423274185022429,1.0
10198,SHROOM3,-0.19915228,-0.18966578,0.8421436260443592,1.0
10199,PTPN13,-0.19919315,-0.0951759,0.8421116630162375,1.0
10200,MSRB3,-0.19943832,-0.35650414,0.8419198903126872,1.0
10201,ZNF232,-0.19957112,-0.05518551,0.8418160173460616,1.0
10202,EXT2,-0.19965284,-0.033935737,0.8417520968886687,1.0
10203,BRCA2,-0.19991845,-0.51520914,0.8415443626071448,1.0
10204,AC040977.1,-0.2004088,-0.3866348,0.8411608821536073,1.0
10205,VPS4B,-0.20052117,-0.001264219,0.8410730065204423,1.0
10206,STYX,-0.20081742,-0.09803231,0.8408413438906284,1.0
10207,AC093157.1,-0.20104216,-0.021090908,0.8406656090188827,1.0
10208,MYH7,-0.20110345,-0.2681385,0.8406176827042449,1.0
10209,BCDIN3D-AS1,-0.20132819,-0.20029922,0.8404419579394201,1.0
10210,RALY-AS1,-0.20154272,-0.1718363,0.8402742280807269,1.0
10211,SLC13A3,-0.20165509,-0.3016689,0.8401863724770137,1.0
10212,KLHL7-DT,-0.20171638,-0.34705025,0.8401384520776558,1.0
10213,AP000829.1,-0.20181854,-0.39875266,0.8400585860620957,1.0
10214,IFT57,-0.20190026,-0.033911448,0.8399946944351409,1.0
10215,LINC02166,-0.2019207,-0.58368486,0.8399787216931072,1.0
10216,TMEM86A,-0.20208414,-0.3248034,0.8398509421295904,1.0
10217,SLC25A41,-0.20223738,-0.31957284,0.8397311526218433,1.0
10218,AL513320.1,-0.2023089,-0.8686148,0.8396752521217812,1.0
10219,DNMBP,-0.2023089,-0.2870001,0.8396752521217812,1.0
10220,GAS6,-0.20240083,-0.09690266,0.8396033812386052,1.0
10221,SCGB1B2P,-0.20242126,-0.2765213,0.8395874101128364,1.0
10222,PPP5D1,-0.2024519,-0.12488054,0.8395634535480317,1.0
10223,VANGL2,-0.20248255,-0.030644502,0.8395394971318646,1.0
10224,MX1,-0.20263578,-0.9151907,0.8394197172813462,1.0
10225,SNHG15,-0.20263578,-0.06907094,0.8394197172813462,1.0
10226,WNT5B,-0.20271751,-0.28873295,0.8393558362149605,1.0
10227,HDAC11,-0.20287074,-0.1852305,0.8392360620682779,1.0
10228,AC008467.1,-0.20302397,-0.28082716,0.8391162916449044,1.0
10229,SLC29A3,-0.20304441,-0.14471021,0.8391003225365827,1.0
10230,LINC01091,-0.20326915,-0.24691178,0.8389246667187191,1.0
10231,ZNRF3-AS1,-0.2034326,-0.72921884,0.8387969220725899,1.0
10232,AGMAT,-0.20380037,-0.3945997,0.8385095121538717,1.0
10233,RHOB,-0.20384122,-0.01538285,0.8384775790474353,1.0
10234,FAM71F2,-0.20394337,-0.21818404,0.8383977474451301,1.0
10235,AL355334.2,-0.2039536,-0.41210833,0.8383897643763618,1.0
10236,LINC01004,-0.2039638,-0.13665795,0.8383817813242262,1.0
10237,SEH1L,-0.20397402,-0.09973681,0.8383737982887243,1.0
10238,LINC00354,-0.20409662,-0.60497236,0.8382780031604038,1.0
10239,MKKS,-0.20421919,-0.062679194,0.838182210428802,1.0
10240,ACYP2,-0.20485257,-0.07451653,0.8376873195490829,1.0
10241,RNPEPL1,-0.20495471,-0.14238496,0.8376075044475313,1.0
10242,SLCO1A2,-0.20499557,-0.36298844,0.8375755788747717,1.0
10243,CLPP,-0.2050058,-0.003273579,0.8375675975233652,1.0
10244,BMP4,-0.20523053,-1.6906809,0.837392012022707,1.0
10245,B3GALT5-AS1,-0.20536333,-0.9065119,0.837288260760228,1.0
10246,B4GALNT3,-0.205537,-0.61040485,0.8371525903020658,1.0
10247,LIAS,-0.20558809,-0.06251161,0.8371126881475621,1.0
10248,AC006460.2,-0.2055983,-0.5175074,0.8371047077669395,1.0
10249,RUFY1,-0.20564938,-0.02400728,0.8370648061152595,1.0
10250,KIF23,-0.20577197,-1.0102857,0.8369690438614648,1.0
10251,R3HCC1L,-0.20582303,-0.086800225,0.8369291436352311,1.0
10252,FKBP8,-0.20633382,-0.00067201507,0.8365301644600966,1.0
10253,GPR26,-0.20657898,-0.14590168,0.8363386693848116,1.0
10254,CCNYL1,-0.20704891,-0.07705439,0.8359716642753394,1.0
10255,FBXL4,-0.20708977,-0.07658481,0.8359397524738827,1.0
10256,DSCC1,-0.20726344,-0.51061225,0.8358041303309566,1.0
10257,BCHE,-0.20732473,-0.020397509,0.8357562648575628,1.0
10258,VAMP8,-0.20761076,-0.56085217,0.8355329006936244,1.0
10259,IPO7,-0.2081624,-0.0049370085,0.835102164421092,1.0
10260,RIC8B,-0.20844844,-0.027034013,0.834878839150744,1.0
10261,RHBDD1,-0.20847909,-0.19436459,0.8348549122326318,1.0
10262,PLXDC1,-0.2084893,-0.17439787,0.8348469366272316,1.0
10263,XPO6,-0.20869361,-0.054730285,0.8346874280874966,1.0
10264,AC090559.2,-0.20872426,-0.32224032,0.8346635023929712,1.0
10265,THSD7B,-0.20874469,-0.33081633,0.834647552014978,1.0
10266,MIR3659HG,-0.20882641,-0.32414094,0.8345837511833327,1.0
10267,AC016355.1,-0.20886728,-0.8250305,0.834551851175796,1.0
10268,PI4KA,-0.20891835,-0.073829554,0.8345119765492444,1.0
10269,AC024060.2,-0.20907159,-0.36510977,0.8343923552230075,1.0
10270,AC093690.1,-0.2090818,-0.2786706,0.8343843806041519,1.0
10271,KIFC1,-0.20955172,-0.4307824,0.8340175665622266,1.0
10272,AL137003.1,-0.20971517,-0.6189846,0.8338899875318935,1.0
10273,MPPED2,-0.20982754,-0.0837781,0.8338022794850489,1.0
10274,ZDHHC2,-0.20989905,-0.12466782,0.8337464663500835,1.0
10275,TWF2,-0.21009314,-0.034163024,0.8335949777788028,1.0
10276,PRRG3,-0.21016465,-0.24380243,0.8335391677567786,1.0
10277,SLC25A44,-0.21022594,-0.09954502,0.8334913312626039,1.0
10278,EIF3J-DT,-0.21030767,-0.021755401,0.8334275502292307,1.0
10279,AIM2,-0.2104609,-0.1718839,0.8333079637466126,1.0
10280,HTATSF1,-0.21054263,-0.009502103,0.8332441858659493,1.0
10281,PDE7A,-0.21054263,-0.04806156,0.8332441858659493,1.0
10282,LINC01152,-0.21064478,-1.0483513,0.8331644650583633,1.0
10283,ANKRD29,-0.21083888,-0.36709282,0.8330130002506901,1.0
10284,XRCC1,-0.21091038,-0.048097715,0.8329571989889615,1.0
10285,AC008393.1,-0.21102276,-0.06680614,0.8328695129924124,1.0
10286,LINC02202,-0.21103297,-0.4798588,0.8328615416412686,1.0
10287,MATK,-0.21103297,-0.26823485,0.8328615416412686,1.0
