,names,scores,logfoldchanges,pvals,pvals_adj
8673,SHROOM4,0.17269167,0.44713157,0.862893786689952,0.9948686955279173
8674,IFI30,0.17209245,0.31538993,0.8633648469485733,0.9948686955279173
8675,IFT22,0.17205961,0.025567949,0.8633906598749536,0.9948686955279173
8676,RNF207,0.1720432,0.39291131,0.8634035663928313,0.9948686955279173
8677,ITGA7,0.17191187,0.016865216,0.8635068198479109,0.9948686955279173
8678,IQCD,0.17148502,0.32705322,0.8638424096686594,0.9948686955279173
8679,XRCC1,0.17135368,0.096734054,0.8639456730199199,0.9948686955279173
8680,BMP5,0.17127159,0.39244026,0.864010213794711,0.9948686955279173
8681,RIOX1,0.17123877,0.08151008,0.8640360303587177,0.9948686955279173
8682,AC005914.1,0.17107458,0.39840588,0.8641651153555191,0.9948686955279173
8683,ELFN1,0.17102534,0.06904107,0.86420384156168,0.9948686955279173
8684,AHNAK,0.17100891,0.38808087,0.8642167503695605,0.9948686955279173
8685,AL137003.2,0.17096788,0.34678227,0.8642490225478097,0.9948686955279173
8686,C10orf82,0.17092684,0.4288898,0.8642812949525136,0.9948686955279173
8687,LRRC9,0.17084475,0.28667513,0.8643458404410743,0.9948686955279173
8688,NFIC,0.17077908,0.08391967,0.8643974774836767,0.9948686955279173
8689,ATAD3B,0.17072162,0.11356338,0.864442660371006,0.9948686955279173
8690,EHD3,0.17068058,0.035632864,0.8644749341333298,0.9948686955279173
8691,GALNT18,0.17059849,0.09537913,0.8645394823361799,0.9948686955279173
8692,RDH16,0.17056566,0.30531394,0.8645653018704408,0.9948686955279173
8693,AC092681.3,0.17049178,0.30197906,0.8646233963511804,0.9948686955279173
8694,PIWIL2,0.17023732,0.28664786,0.8648235051615883,0.9948686955279173
8695,AC010271.2,0.17006494,0.19837956,0.8649590676688512,0.9948686955279173
8696,KIF15,0.1700157,0.09574844,0.8649978005439051,0.9948686955279173
8697,AL109946.1,0.1699336,0.18823019,0.8650623560563524,0.9948686955279173
8698,FBXO5,0.1699336,0.1429,0.8650623560563524,0.9948686955279173
8699,AL031658.1,0.16944109,0.3126154,0.8654497080267014,0.9948686955279173
8700,TMEM41A,0.16937542,0.027327552,0.865501357400532,0.9948686955279173
8701,CYP27C1,0.16861202,0.28450984,0.8661018234720275,0.9948686955279173
8702,SPARCL1,0.16815235,0.38141212,0.866463431746484,0.9948686955279173
8703,TRIP4,0.16755311,0.06202395,0.866934855918243,0.9948958002219701
8704,TRIM61,0.16750386,0.26973483,0.8669736052178095,0.9948958002219701
8705,AC156455.1,0.16746283,0.2011884,0.8670058965449816,0.9948958002219701
8706,LMOD3,0.16716732,0.24827442,0.867238400649172,0.9948958002219701
8707,ATOH7,0.1668718,0.34683543,0.8674709162391868,0.9949038840812362
8708,CASC2,0.16655168,0.2594824,0.8677228210669107,0.9949038840812362
8709,SLC35F4,0.16646959,0.092074364,0.8677874142129234,0.9949077025639164
8710,BCAR3,0.1659114,0.23322436,0.8682266709921368,0.9952343635944794
8711,AC112220.2,0.16579649,0.2664494,0.8683171112656831,0.9952343635944794
8712,MAP3K20,0.16574724,0.071379684,0.8683558719104959,0.9952343635944794
8713,CDNF,0.16562411,0.1945053,0.8684527749066442,0.9952343635944794
8714,BTN2A2,0.16556665,0.0546365,0.8684979969812215,0.9952343635944794
8715,MCTP1,0.16476221,0.16758725,0.8691311511323041,0.9956048454813161
8716,SLC25A19,0.16463909,0.21859439,0.8692280698977661,0.9956456379700749
8717,C12orf49,0.16445029,0.028520538,0.869376682486928,0.9957421774235518
8718,ADAMTS5,0.16432716,0.1251882,0.8694736062269357,0.9957421774235518
8719,HSD17B11,0.16422044,0.07740122,0.869557608387981,0.9957421774235518
8720,AC087623.2,0.16407269,0.24242544,0.8696739215025491,0.9958051530142704
8721,FASTKD5,0.16344884,0.09787601,0.8701650523771617,0.9961087832558561
8722,ZBTB7C,0.16278395,0.19000353,0.8706885496217307,0.9965453552651283
8723,ATP1A1-AS1,0.16194667,0.20945296,0.87134784894972,0.9970632661875287
8724,ALK,0.16189742,0.24141434,0.8713866340516992,0.9970632661875287
8725,TNKS2-AS1,0.16123253,0.22139056,0.8719102631599517,0.9973887204216486
8726,C1QTNF3,0.15952514,0.22087932,0.8732551476190988,0.9977096621703295
8727,GATM,0.15935276,0.080704145,0.8733909496479094,0.9977096621703295
8728,MANEA,0.1588931,0.06408519,0.8737531066183452,0.9977096621703295
8729,LINC02447,0.15873712,1.3559992,0.8738759873185731,0.9977096621703295
8730,CD37,0.15847445,1.241364,0.8740829511624332,0.9977096621703295
8731,WDR31,0.15827745,0.18992211,0.8742381797000014,0.9977096621703295
8732,AP003717.4,0.15821178,1.2986937,0.8742899236217779,0.9977096621703295
8733,HCRTR2,0.15798193,0.08131956,0.8744710315801494,0.9977096621703295
8734,NPY1R,0.15789165,0.08627551,0.8745421829349802,0.9977096621703295
8735,AC231981.1,0.15778494,0.031605486,0.8746262722075451,0.9977096621703295
8736,MERTK,0.15770285,1.0197937,0.8746909572268676,0.9977096621703295
8737,AC139100.2,0.15755509,0.9396496,0.8748073923715136,0.9977096621703295
8738,AL121992.1,0.15742375,1.057539,0.8749108925534852,0.9977096621703295
8739,AC022819.1,0.157276,0.8250908,0.8750273328160205,0.9977096621703295
8740,FAM122C,0.15723495,0.1887685,0.8750596778137094,0.9977096621703295
8741,LINC00877,0.15719391,1.0657684,0.8750920230201329,0.9977096621703295
8742,LRRIQ3,0.1569805,0.903041,0.8752602214562822,0.9977096621703295
8743,CFAP126,0.15686557,1.1131109,0.8753507921795923,0.9977096621703295
8744,AL353807.5,0.15682453,0.14411102,0.8753831392622365,0.9977096621703295
8745,GHRLOS,0.15614322,0.71779126,0.8759201312080822,0.9977096621703295
8746,UNC93B1,0.1561268,0.62184554,0.8759330714789092,0.9977096621703295
8747,TTPA,0.15604472,0.5780214,0.8759977733304949,0.9977096621703295
8748,AC007389.1,0.15589696,0.867065,0.8761142387515708,0.9977096621703295
8749,MRPL16,0.15588054,0.078376055,0.8761271795195594,0.9977096621703295
8750,LINC00235,0.15578204,0.8191337,0.8762048248228265,0.9977096621703295
8751,AC007920.2,0.1557328,0.5446225,0.8762436479213082,0.9977096621703295
8752,KRT8,0.15566713,0.70136994,0.8762954125158089,0.9977096621703295
8753,MESTIT1,0.1556507,0.6045561,0.8763083537471241,0.9977096621703295
8754,AC005674.2,0.15558504,0.45750344,0.8763601190030437,0.9977096621703295
8755,AC023481.1,0.15555221,0.56690836,0.8763860018293508,0.9977096621703295
8756,GPR161,0.15551937,-0.0049546286,0.8764118847878531,0.9977096621703295
8757,MYO7A,0.15548654,0.6128772,0.8764377678785236,0.9977096621703295
8758,PCDHGA1,0.15547012,0.69966125,0.8764507094734133,0.9977096621703295
8759,LTBP2,0.15540445,0.5153471,0.8765024761832562,0.9977096621703295
8760,SPAG17,0.15540445,0.68265545,0.8765024761832562,0.9977096621703295
8761,CD101,0.15540445,0.5072791,0.8765024761832562,0.9977096621703295
8762,SYNGAP1-AS1,0.15527311,0.80680156,0.8766060111875968,0.9977096621703295
8763,AC008972.2,0.15520744,0.5279885,0.876657779481659,0.9977096621703295
8764,DLX4,0.1551664,0.6619552,0.8766901349334025,0.9977096621703295
8765,CAGE1,0.15509252,0.8079513,0.8767483752657641,0.9977096621703295
8766,WDR62,0.15492836,0.2901137,0.8768778006152445,0.9977096621703295
8767,GNRH1,0.15463285,0.6294388,0.8771107745377253,0.9977096621703295
8768,AC090774.2,0.15456718,0.6998447,0.8771625479669578,0.9977096621703295
8769,AC092718.2,0.15455076,0.5960021,0.8771754914063857,0.9977096621703295
8770,AC129492.1,0.15455076,0.6798639,0.8771754914063857,0.9977096621703295
8771,STARD13,0.15451792,0.5799696,0.8772013783837618,0.9977096621703295
8772,LINC02268,0.15446867,0.34563538,0.8772402090960748,0.9977096621703295
8773,PDE3A,0.1540254,0.2673332,0.8775896987896281,0.9977096621703295
8774,FGFRL1,0.15389408,0.40786728,0.8776932558769451,0.9977096621703295
8775,AMPD3,0.15386124,0.35895774,0.8777191454758917,0.9977096621703295
8776,ABHD3,0.15377095,0.14717889,0.8777903425473113,0.9977096621703295
8777,PLEKHD1,0.15338515,0.4011914,0.8780945593446348,0.9977096621703295
8778,CYP51A1-AS1,0.1533441,0.44859818,0.8781269238939644,0.9977096621703295
8779,CAPN3,0.15327023,0.4823284,0.8781851805960272,0.9977096621703295
8780,CCDC78,0.15310605,0.48517674,0.8783146422952124,0.9977096621703295
8781,ERAS,0.15279412,0.4250572,0.8785606284860003,0.9977096621703295
8782,AC016831.5,0.15274487,0.4969365,0.8785994694831905,0.9977096621703295
8783,AC073210.3,0.1526792,0.45488143,0.8786512579339579,0.9977096621703295
8784,AC120042.1,0.15246579,0.29654714,0.8788195739838549,0.9977096621703295
8785,MYH3,0.15212102,0.36264867,0.8790914807079613,0.9977096621703295
8786,PAPSS2,0.15202253,0.42049682,0.879169170964089,0.9977096621703295
8787,SUSD5,0.15194044,0.37990472,0.8792339137329286,0.9977096621703295
8788,UGT8,0.15187477,0.52873456,0.8792857085294097,0.9977096621703295
8789,EID3,0.15167776,0.3435377,0.8794410960174122,0.9977096621703295
8790,HIST1H3B,0.15164493,0.34315673,0.879466994383666,0.9977096621703295
8791,RABGAP1L-DT,0.15148076,0.28341126,0.879596488148671,0.9977096621703295
8792,ZNF749,0.1514151,0.038126264,0.8796482865565735,0.9977096621703295
8793,ZNF846,0.15138225,0.026953656,0.87967418595368,0.9977096621703295
8794,WFIKKN1,0.15131658,0.4329457,0.8797259851340673,0.9977096621703295
8795,IFIT1,0.15126733,0.39690408,0.8797648348571527,0.9977096621703295
8796,INSL6,0.15105392,0.390318,0.879933187000604,0.9977096621703295
8797,AF129075.3,0.15100466,0.21132973,0.8799720382662852,0.9977096621703295
8798,ZBTB7A,0.15088153,0.019108705,0.8800691676944219,0.9977096621703295
8799,AC121761.1,0.15067632,0.3796321,0.8802310540838678,0.9977096621703295
8800,MAP3K19,0.15057781,0.3754349,0.8803087613292538,0.9977096621703295
8801,PURA,0.1505614,0.024331383,0.8803217126488952,0.9977096621703295
8802,APCDD1L-DT,0.1503808,0.40166134,0.8804641792770518,0.9977096621703295
8803,NPR2,0.1503808,0.1877733,0.8804641792770518,0.9977096621703295
8804,C1QL2,0.15033156,0.5271605,0.8805030344836777,0.9977096621703295
8805,LINC01471,0.15031514,0.44010535,0.8805159862831544,0.9977096621703295
8806,AC092119.2,0.15029873,0.22016901,0.880528938114593,0.9977096621703295
8807,STAT4,0.15026589,0.43754622,0.8805548418733417,0.9977096621703295
8808,ENKUR,0.14982262,0.25820598,0.8809045551143272,0.9977096621703295
8809,MYORG,0.14955996,0.20575905,0.8811118035543924,0.9977096621703295
8810,IER3,0.14929728,0.051414944,0.8813190601364757,0.9977096621703295
8811,AC010327.8,0.14929728,0.31078434,0.8813190601364757,0.9977096621703295
8812,UBAC2,0.14929728,0.03331763,0.8813190601364757,0.9977096621703295
8813,DPH6,0.14924803,0.11290198,0.881357921650917,0.9977096621703295
8814,TMEM220,0.14906745,0.21195774,0.8815004163138069,0.9977096621703295
8815,TGIF2,0.14896894,0.36868092,0.8815781422924934,0.9977096621703295
8816,C14orf93,0.14894432,0.09003196,0.8815975739654044,0.9977096621703295
8817,AL031118.1,0.14893611,0.27167356,0.881604051205547,0.9977096621703295
8818,GRIN2C,0.14891969,0.3243105,0.881617005709588,0.9977096621703295
8819,TEX14,0.14875552,0.33424333,0.8817465524913747,0.9977096621703295
8820,AC008443.1,0.14868164,0.12183111,0.8818048495755559,0.9977096621703295
8821,TRMO,0.14863239,0.038555782,0.8818437146541114,0.9977096621703295
8822,WDR97,0.14813167,0.22845902,0.882238859086486,0.9977096621703295
8823,AC092667.1,0.14755706,0.20053492,0.8826923396269319,0.9977096621703295
8824,NDUFB2-AS1,0.14742573,0.32732093,0.8827959977259443,0.9977096621703295
8825,AMFR,0.14740111,0.031500418,0.8828154338430079,0.9977096621703295
8826,BCL6,0.14731081,0.28060386,0.8828867002090841,0.9977096621703295
8827,DHRS2,0.14680187,0.06264478,0.8832884010757663,0.9977096621703295
8828,MEIOB,0.14582506,0.2254435,0.8840594915760869,0.9977096621703295
8829,DCLK3,0.14558701,0.20732218,0.8842474210609189,0.9977096621703295
8830,FIRRE,0.14553776,0.38799134,0.8842863038368157,0.9977096621703295
8831,BRCA2,0.14550492,0.20827298,0.8843122258422583,0.9977096621703295
8832,ARMT1,0.14543106,0.021418588,0.8843705508072662,0.9977096621703295
8833,STK10,0.14515196,0.2613805,0.8845908952166607,0.9977096621703295
8834,AL022322.2,0.14507808,0.26587537,0.8846492231728398,0.9977096621703295
8835,AC012467.2,0.14506987,0.12317485,0.8846557040954554,0.9977096621703295
8836,AC008764.6,0.14489749,0.26957884,0.884791805252487,0.9977213856227845
8837,LINC01664,0.144799,0.29012582,0.884869578868777,0.9977213856227845
8838,KCNJ14,0.14465123,0.17937192,0.8849862413729194,0.9977213856227845
8839,ADCYAP1R1,0.14445423,0.11310037,0.8851417952566835,0.9978274854205567
8840,SPN,0.14433931,0.24654247,0.8852325370669389,0.9978364426100547
8841,LENG9,0.1432722,0.28004903,0.8860752113163438,0.9978364426100547
8842,GOLGA6L2,0.14312445,0.14378686,0.8861918994656773,0.9978364426100547
8843,MED12,0.14292744,0.043679092,0.8863474875029335,0.9978364426100547
8844,C11orf95,0.1427961,0.034247946,0.8864512152953743,0.9978364426100547
8845,CLBA1,0.14273043,0.1620547,0.8865030799212185,0.9978364426100547
8846,AAK1,0.14273043,0.010234997,0.8865030799212185,0.9978364426100547
8847,ZNF516,0.14266476,0.08016532,0.8865549450331864,0.9978364426100547
8848,SHROOM2,0.14251702,0.027790105,0.8866716433113693,0.9978364426100547
8849,PLOD1,0.14234464,0.17652443,0.8868077944082831,0.9978364426100547
8850,FBXO15,0.14230359,0.2177617,0.8868402118286799,0.9978364426100547
8851,SPATA2,0.14213121,0.0025607015,0.8869763670612698,0.9978364426100547
8852,AC019205.1,0.14198345,0.05101519,0.8870930742016154,0.9978364426100547
8853,LINC01006,0.14114618,0.059478495,0.8877544608374287,0.9981474910444983
8854,UACA,0.14102305,0.21981442,0.8878517301815988,0.9981474910444983
8855,MAMLD1,0.14099021,0.16069669,0.8878776689586896,0.9981474910444983
8856,AL022069.3,0.14098202,0.17398928,0.8878841536717256,0.9981474910444983
8857,NCS1,0.14079322,0.0005374775,0.8880333041419296,0.9982460621073536
8858,SNRK-AS1,0.1406865,0.1898073,0.8881176083356919,0.9982717302998086
8859,AP001033.3,0.1402925,0.17876855,0.8884288963155114,0.9984143156988378
8860,RNF32,0.14016937,0.19786552,0.8885261773403068,0.998430404606337
8861,GPN2,0.13965222,0.06240979,0.8889347759619686,0.998430404606337
8862,SEMA6A-AS1,0.13957013,0.15391552,0.8889996356026166,0.998430404606337
8863,GABRG1,0.13949627,0.19149843,0.8890580099145469,0.998430404606337
8864,NOTCH1,0.13849482,0.21785244,0.8898493653627647,0.9986887840647977
8865,DCTN1-AS1,0.13826498,0.21208335,0.8900310034396581,0.9986887840647977
8866,CD55,0.13710757,0.1606633,0.890945768428306,0.9986887840647977
8867,ABCC8,0.13698444,0.18643357,0.8910430924172738,0.9986887840647977
8868,AC105942.1,0.13682848,0.10289489,0.8911663718263119,0.9986887840647977
8869,GHET1,0.13658223,0.16572893,0.891361028880029,0.9986887840647977
8870,NFIX,0.13617179,1.0854716,0.8916854718466448,0.9986887840647977
8871,SLC22A18,0.1358845,0.10651897,0.8919125927157258,0.9986887840647977
8872,SLC46A1,0.13535094,0.1780666,0.8923344121258516,0.9986887840647977
8873,NRAV,0.13517036,0.16260794,0.8924771886785612,0.9986887840647977
8874,EIF5A2,0.13494872,0.032190837,0.89265241921073,0.9986887840647977
8875,LINC00354,0.13446441,0.96523434,0.8930353486013206,0.9986887840647977
8876,EFEMP2,0.13429204,0.7580463,0.8931716515253794,0.9986887840647977
8877,TOB1-AS1,0.13414428,0.0759556,0.893288485114691,0.9986887840647977
8878,AC011921.1,0.13409503,1.0374748,0.8933274301591868,0.9986887840647977
8879,MYBL1,0.13402115,0.8259246,0.8933858482081667,0.9986887840647977
8880,CCDC175,0.13399653,1.0194803,0.8934053210197098,0.9986887840647977
8881,FTCDNL1,0.13389802,0.89899784,0.8934832129083228,0.9986887840647977
8882,GABRA5,0.13375027,0.11870576,0.8936000526672871,0.9986887840647977
8883,B3GALNT2,0.13370101,0.055858064,0.8936389997668496,0.9986887840647977
8884,NFKBIZ,0.13338089,0.6447899,0.8938921621612125,0.9986887840647977
8885,TEX261,0.13332343,0.11657453,0.8939376027103413,0.9986887840647977
8886,AL078622.1,0.13324955,0.56876105,0.8939960267849952,0.9986887840647977
8887,FAM110C,0.13317567,0.71489257,0.8940544514347832,0.9986887840647977
8888,MICA,0.13283092,0.62307984,0.8943271073958098,0.9986887840647977
8889,EFEMP1,0.13258466,0.6571058,0.8945218693003314,0.9986887840647977
8890,COL2A1,0.13256824,0.6554841,0.8945348536535276,0.9986887840647977
8891,RSPO1,0.13240406,0.5746154,0.8946646987391687,0.9986887840647977
8892,DCDC1,0.1323384,0.5350717,0.8947166375639077,0.9986887840647977
8893,AC018638.6,0.13227274,0.6267389,0.8947685768400212,0.9986887840647977
8894,KCND1,0.13227274,0.5700776,0.8947685768400212,0.9986887840647977
8895,LINC02709,0.13154216,0.5368225,0.8953464316649247,0.9986887840647977
8896,SNHG22,0.1314847,0.5818594,0.895391883280469,0.9986887840647977
8897,SGSM1,0.13147649,0.014753441,0.8953983763964395,0.9986887840647977
8898,AL356417.3,0.13146009,0.46376497,0.8954113626494026,0.9986887840647977
8899,NEMP2,0.13132875,0.6715131,0.8955152536817875,0.9986887840647977
8900,AP001107.5,0.13114816,0.23586276,0.8956581067768936,0.9986887840647977
8901,ANKRD20A3,0.13111532,0.4397392,0.8956840804305471,0.9986887840647977
8902,SHANK3,0.13104145,0.026973873,0.895742521560063,0.9986887840647977
8903,PCA3,0.13095936,0.5314926,0.8958074568119558,0.9986887840647977
8904,LINC00390,0.13095115,0.52128214,0.895813950375545,0.9986887840647977
8905,AP000487.1,0.13092652,0.11605545,0.895833431108191,0.9986887840647977
8906,AP000704.1,0.13077056,0.029857783,0.8959568105397012,0.9986887840647977
8907,AC051619.8,0.13072132,0.5158549,0.8959957729883765,0.9986887840647977
8908,ARHGEF37,0.1306228,0.113292865,0.8960736986381809,0.9986887840647977
8909,GNAS-AS1,0.1306064,0.6166735,0.8960866863439818,0.9986887840647977
8910,ZYG11A,0.13056535,0.6161691,0.8961191557303116,0.9986887840647977
8911,MCHR1,0.13029447,0.09047013,0.8963334580414,0.9986887840647977
8912,AC121761.2,0.13021238,0.32241124,0.8963983996296949,0.9986887840647977
8913,IL12A-AS1,0.13012208,0.3174372,0.8964698361785298,0.9986887840647977
8914,AGMAT,0.13008925,0.3663111,0.8964958133135078,0.9986887840647977
8915,SLC4A4,0.12999895,0.2814959,0.8965672510067441,0.9986887840647977
8916,OMG,0.12988403,0.25279275,0.8966581729199317,0.9986887840647977
8917,CFB,0.12963778,0.136434,0.896853010159473,0.9986887840647977
8918,AC008966.1,0.1295639,0.48482752,0.8969114625447873,0.9986887840647977
8919,AC079866.2,0.12931764,0.43049687,0.897106307868218,0.9986887840647977
8920,QRICH2,0.12925197,0.5258812,0.8971582676695709,0.9986887840647977
8921,CDC42-AS1,0.12894826,0.29549533,0.8973985874841383,0.9986887840647977
8922,GLIS3,0.12891543,0.37480953,0.8974245685687782,0.9986887840647977
8923,DTL,0.12889901,0.49155292,0.89743755915234,0.9986887840647977
8924,LGALSL-DT,0.12888259,0.3283443,0.897450549763392,0.9986887840647977
8925,LINC01970,0.12878409,0.34859508,0.8975284940068023,0.9986887840647977
8926,KBTBD4,0.12856247,0.051990572,0.8977038721685489,0.9986887840647977
8927,AC092301.1,0.12847216,0.2899281,0.897775323963889,0.9986887840647977
8928,AC023024.1,0.12836546,0.41488335,0.8978597680633215,0.9986887840647977
8929,C16orf86,0.1282177,0.32373354,0.8979766925719612,0.9986887840647977
8930,AC099811.4,0.12804532,0.2087103,0.8981131072981958,0.9986887840647977
8931,AC008083.3,0.12764311,0.29340345,0.8984314200287712,0.9986887840647977
8932,GALNT12,0.12750356,0.22179656,0.8985418588788533,0.9986887840647977
8933,DHX34,0.12742968,0.0179885,0.8986003273010232,0.9986887840647977
8934,KY,0.12724909,0.1789449,0.8987432524273853,0.9986887840647977
8935,LINC00449,0.1271506,0.41166052,0.8988212129718517,0.9986887840647977
8936,HIST1H3E,0.1269618,0.3552375,0.8989706400773868,0.9986887840647977
8937,AOC3,0.12692074,0.25313002,0.8990031247049082,0.9986887840647977
8938,PPP1R26-AS1,0.12681404,0.30034986,0.8990875855282736,0.9986887840647977
8939,MATN1-AS1,0.12652674,0.16391678,0.8993149857311136,0.9986887840647977
8940,BX322234.1,0.1263954,0.21938679,0.8994189428638829,0.9986887840647977
8941,TSEN54,0.12606706,0.09101751,0.8996788432420713,0.9986887840647977
8942,AC016924.1,0.12596856,0.3412084,0.8997568154546548,0.9986887840647977
8943,AP003025.1,0.12589468,0.27663007,0.8998152952490579,0.9986887840647977
8944,PENK,0.12580438,0.3775893,0.899886771291936,0.9986887840647977
8945,OCLN,0.12579617,0.23360832,0.8998932691542854,0.9986887840647977
8946,PRELID2,0.12577976,0.34632728,0.899906264899113,0.9986887840647977
8947,TTC39A,0.12557454,0.27670926,0.9000687139725864,0.9986887840647977
8948,SOX1-OT,0.12539396,0.32877403,0.9002116726203816,0.9986887840647977
8949,ZNF165,0.124696225,0.31490284,0.900764043225819,0.9986887840647977
8950,KIF11,0.12461414,0.27645245,0.9008290311677378,0.9986887840647977
8951,HS1BP3,0.124441765,0.07204184,0.9009655080090686,0.9986887840647977
8952,SZRD1,0.12427759,0.023192529,0.9010954886750839,0.9986887840647977
8953,PTCHD1,0.123973876,0.3180825,0.9013359598959619,0.9986887840647977
8954,LINC00574,0.12387537,0.053710837,0.9014139525077762,0.9986887840647977
8955,RASGEF1A,0.12373583,0.110851295,0.9015244436700877,0.9986887840647977
8956,SGCZ,0.123629116,0.20765142,0.9016089381992662,0.9986887840647977
8957,AF129075.2,0.1235142,0.23936744,0.9016999335542154,0.9986887840647977
8958,ALOXE3,0.12333361,0.18953313,0.9018429288639904,0.9986887840647977
8959,IQCN,0.12318585,0.2246664,0.9019599273956849,0.9986887840647977
8960,AL358473.1,0.12298064,0.031549912,0.9021224288886229,0.9986887840647977
8961,CCL27,0.12297243,0.1484594,0.9021289290336895,0.9986887840647977
8962,KDM8,0.122956015,0.23103938,0.9021419293435062,0.9986887840647977
8963,AL117336.2,0.12280826,0.22514609,0.9022589333123441,0.9986887840647977
8964,GAD1,0.1227508,0.0798035,0.902304435429289,0.9986887840647977
8965,AC092164.1,0.12245529,0.21238112,0.9025384513827319,0.9986887840647977
8966,AP003108.1,0.122266494,0.21521841,0.9026879660099624,0.9986887840647977
8967,RFC5,0.12201203,0.016873136,0.9028894911848182,0.9986887840647977
8968,CRHR1,0.12166727,0.2371839,0.9031625352715388,0.9986887840647977
8969,AL590705.1,0.12124863,-0.008249861,0.903494104200064,0.9986887840647977
8970,AC093010.2,0.12122401,0.17375828,0.9035136087793779,0.9986887840647977
8971,HSBP1L1,0.12110909,0.10305758,0.9036046309191933,0.9986887840647977
8972,LRRC37A,0.121059835,0.14524677,0.9036436407955628,0.9986887840647977
8973,TINCR,0.12061658,0.057046738,0.9039947401383247,0.9986887840647977
8974,TTYH2,0.12057553,0.12174482,0.9040272502873099,0.9986887840647977
8975,ACTL6A,0.12028823,0.045730628,0.9042548258319707,0.9986887840647977
8976,QSOX2,0.12009123,0.10618718,0.9044108821807153,0.9986887840647977
8977,ARL14EP,0.11984497,0.01398077,0.9046059578079931,0.9986887840647977
8978,DUSP18,0.11978751,0.042599205,0.9046514762831955,0.9986887840647977
8979,MEGF11,0.11913903,0.30175206,0.9051652064741089,0.9986887840647977
8980,SLC35E4,0.11902411,0.06017311,0.9052562514137803,0.9986887840647977
8981,ADCY8,0.11886815,0.14352782,0.9053798143950208,0.9986887840647977
8982,RASD2,0.118769646,0.19896081,0.9054578553531116,0.9986887840647977
8983,AL928654.1,0.1182443,0.22695108,0.9058740891978906,0.9986887840647977
8984,AC138647.2,0.11792417,0.1730852,0.9061277443834285,0.9986887840647977
8985,ANKRD16,0.11792417,0.07593725,0.9061277443834285,0.9986887840647977
8986,SEPTIN7-AS1,0.117751785,0.24818729,0.9062643319129159,0.9986887840647977
8987,UBTD1,0.11723465,0.23959169,0.9066741111202783,0.9986887840647977
8988,TMEM243,0.11696377,0.04660575,0.9068887672937818,0.9986887840647977
8989,THOP1,0.11658617,0.091413766,0.9071879963345211,0.9986887840647977
8990,RTL10,0.11612649,0.09682526,0.9075522929424416,0.9986887840647977
8991,CRTC2,0.11597053,0.063741684,0.907675897999439,0.9986887840647977
8992,SLC31A2,0.11588845,0.03668893,0.907740954190769,0.9986887840647977
8993,RBFA,0.11581457,0.043536663,0.9077995052921101,0.9986887840647977
8994,ATP6V0E2-AS1,0.11569965,0.24110232,0.9078905857787193,0.9986887840647977
8995,FBRS,0.11568323,0.04434199,0.9079035973756936,0.9986887840647977
8996,SNX22,0.11565039,0.12982689,0.9079296206437732,0.9986887840647977
8997,LMBRD1,0.115609355,0.018303411,0.9079621498678326,0.9986887840647977
8998,AC132192.1,0.11362288,0.1882097,0.9095367478124463,0.9986887840647977
8999,AL022326.1,0.113442294,1.2955251,0.9096799107974495,0.9986887840647977
9000,JSRP1,0.11285128,1.3759036,0.9101484646846837,0.9986887840647977
9001,SATB2,0.1123916,0.9970236,0.9105129171005683,0.9986887840647977
9002,GOLGA6L10,0.112169966,0.18666868,0.9106886419622012,0.9986887840647977
9003,AL590434.1,0.11211251,0.6359922,0.9107342009731297,0.9986887840647977
9004,WDR63,0.11206326,0.9509576,0.910773251787526,0.9986887840647977
9005,EDNRB,0.111628205,0.1606539,0.9111182099981145,0.9986887840647977
9006,SNTB1,0.11158716,0.8873771,0.9111507540913222,0.9986887840647977
9007,MIR9-3HG,0.11132448,0.14875224,0.911359039814985,0.9986887840647977
9008,C1orf94,0.111160316,0.8013485,0.9114892214861535,0.9986887840647977
9009,BCR,0.11094689,0.0413595,0.9116584612098989,0.9986887840647977
9010,TMEM221,0.110799134,0.77599216,0.9117756295204806,0.9986887840647977
9011,RNF213,0.110749885,0.06597025,0.911814686050395,0.9986887840647977
9012,KDELR3,0.11071705,0.5652395,0.9118407238553646,0.9986887840647977
9013,MIR222HG,0.110684216,0.6157671,0.9118667617549899,0.9986887840647977
9014,GDF7,0.1106678,0.72302,0.9118797807402897,0.9986887840647977
9015,DOCK5,0.1105693,0.7421403,0.9119578951486915,0.9986887840647977
9016,PRDM16,0.1105693,0.6636515,0.9119578951486915,0.9986887840647977
9017,TMEM86A,0.11052005,0.09652164,0.9119969526719809,0.9986887840647977
9018,SMOC2,0.110487215,0.6013353,0.9120229911389579,0.9986887840647977
9019,CCDC159,0.11035588,0.16095582,0.9121271459512044,0.9986887840647977
9020,AC109454.2,0.11032304,0.062359475,0.9121531848902119,0.9986887840647977
9021,NACC2,0.110208124,0.12229673,0.9122443219193495,0.9986887840647977
9022,SNHG4,0.10991261,0.67910296,0.9124786795773335,0.9986887840647977
9023,GRIK4,0.10987157,0.099928044,0.912511229854548,0.9986887840647977
9024,NCOA5,0.10983874,0.1502108,0.9125372701820065,0.9986887840647977
9025,BACH1-AS1,0.10950218,0.5504706,0.9128041889482459,0.9986887840647977
9026,BRINP1,0.10943652,0.06593229,0.9128562718066281,0.9986887840647977
9027,ITGA10,0.109272346,0.6474944,0.9129864805896448,0.9986887840647977
9028,DDX51,0.1092313,0.07327283,0.9130190331505164,0.9986887840647977
