,names,scores,logfoldchanges,pvals,pvals_adj
4194,RPS6KB2-AS1,0.40852126,0.4861116,0.6828910170893894,0.9613728174810439
4195,HGFAC,0.4083764,1.0603812,0.682997358118028,0.9614177945598313
4196,KLRG1,0.4081384,0.1480911,0.6831720748942157,0.9615718959750348
4197,EGFL7,0.4075382,0.22911367,0.6836127403733039,0.9619505158705879
4198,AP5B1,0.40739334,0.17763512,0.683719124058499,0.9620168579717573
4199,MAP3K10,0.40705183,-0.0197505,0.6839699104424699,0.9621325307081131
4200,AC079610.1,0.40630677,0.6879539,0.6845172017113936,0.9626266869667162
4201,ERICH6-AS1,0.40606877,0.44144377,0.6846920657998834,0.9626266869667162
4202,AC069544.1,0.40603775,0.069662385,0.684714875405427,0.9626266869667162
4203,AP000894.4,0.40599635,0.051918175,0.6847452886600681,0.9626266869667162
4204,SNCA-AS1,0.40554103,0.7599814,0.6850798681843242,0.9626294721351338
4205,C11orf87,0.40523058,0.200909,0.6853080260152795,0.9626294721351338
4206,C5orf47,0.4052099,0.19339865,0.6853232375581408,0.9626294721351338
4207,TMEM132E,0.40517884,0.29041773,0.6853460551116228,0.9626294721351338
4208,PBK,0.40462005,0.4210446,0.6857568201354565,0.962924516180015
4209,BCL11A,0.40459934,0.018656187,0.6857720354393091,0.962924516180015
4210,CXCL16,0.40457866,1.8818749,0.6857872508705698,0.962924516180015
4211,IL11,0.40438205,0.6006734,0.6859318038209854,0.9629418153020035
4212,MTRNR2L1,0.40431994,0.70027936,0.6859774545091675,0.9629418153020035
4213,COG4,0.40396813,-0.024635943,0.686236163384745,0.9631384749259579
4214,ADAL,0.40371975,-0.010678786,0.6864188035562239,0.9633115597781781
4215,SLC37A4,0.4034714,0.08118182,0.6866014620410977,0.9634846404171284
4216,CAMK1G,0.40326446,0.111561716,0.6867536914277542,0.9635317450355705
4217,DECR2,0.40270564,0.054132663,0.6871647742208729,0.9637754498097395
4218,ENTPD6,0.40252975,0.0071943332,0.6872942083267075,0.9638652551570204
4219,ACKR3,0.4019399,1.10161,0.6877282601387462,0.9642326637877267
4220,VASH1,0.40154666,-0.03890183,0.6880176851975557,0.9645466660764045
4221,ANKRD46,0.40147424,0.028153777,0.6880710053260558,0.9645466660764045
4222,LINC02716,0.40115345,1.025377,0.6883071559598766,0.9647944254089759
4223,MIR133A1HG,0.40087405,0.37448812,0.6885128603069701,0.9649909392442908
4224,FECH,0.4000048,-0.017275512,0.6891529766739802,0.9653967343384317
4225,SLC9A3-AS1,0.3997875,0.37685135,0.68931304056392,0.9655058020740748
4226,AC079145.1,0.39947706,0.29169434,0.6895417273859148,0.9655058020740748
4227,ARAF,0.39940462,0.11392455,0.6895950917260741,0.9655058020740748
4228,MOCS1,0.3992701,0.42672235,0.6896942010251941,0.9655058020740748
4229,C10orf25,0.3991666,0.2616324,0.6897704425701604,0.9655058020740748
4230,MMP2,0.39912522,0.43625173,0.68980094006999,0.9655058020740748
4231,LGI3,0.39828703,0.67583597,0.6904186227861688,0.9659947160849296
4232,RALBP1,0.3979559,0.004134518,0.6906627024417591,0.9659947160849296
4233,DHX58,0.39790416,0.6373059,0.6907008427941882,0.9659947160849296
4234,TMEM120B,0.39742813,-0.01163119,0.6910517708685291,0.9663062475378777
4235,AP005205.2,0.39689004,0.6386913,0.6914485521165348,0.9667778292184696
4236,SIGIRR,0.3966934,0.5618905,0.6915935510253792,0.9668973199597244
4237,AC127502.2,0.39639333,0.37282348,0.6918148869525939,0.9669164879648193
4238,NUDT16L1,0.39635193,0.017246561,0.6918454181127587,0.9669164879648193
4239,EXOC3L1,0.39619672,0.26222736,0.6919599144241195,0.9669932888949059
4240,UTP4,0.39528608,-0.05295874,0.6926317678733137,0.967605587827299
4241,AP003486.1,0.3949239,0.11376395,0.6928990495728433,0.967605587827299
4242,MPG,0.3942823,0.002517009,0.6933726138442627,0.967605587827299
4243,AC007448.5,0.3942823,0.13535787,0.6933726138442627,0.967605587827299
4244,GLB1L,0.39411676,0.17349747,0.6934948434342677,0.967605587827299
4245,PMP2,0.39405465,1.0178933,0.6935406815870304,0.967605587827299
4246,NRAV,0.39403397,0.09870277,0.6935559612205144,0.967605587827299
4247,AC092681.3,0.39398223,0.16910055,0.6935941608493624,0.967605587827299
4248,AL158151.4,0.39390978,0.9658043,0.6936476416379449,0.967605587827299
4249,FBXO32,0.39355797,0.19291748,0.6939074271706284,0.967605587827299
4250,AL133346.1,0.39351657,0.8533305,0.6939379925400904,0.967605587827299
4251,GRM4,0.39250246,0.34109405,0.694686999505634,0.9684090270162828
4252,PORCN,0.39248174,-0.02859947,0.694702288469193,0.9684090270162828
4253,SCNN1D,0.39212993,0.7785795,0.6949622198463399,0.9686050849900927
4254,AC079354.2,0.3920368,0.5037911,0.6950310312151603,0.9686178620899514
4255,TMEM183A,0.391954,0.033633813,0.6950921989855648,0.9686199855436393
4256,FBXL6,0.3918712,-0.021405993,0.6951533687407583,0.968622111398534
4257,AL592295.5,0.3912193,0.046912175,0.6956351498811523,0.9690439898841922
4258,CRTAC1,0.3911365,0.40669551,0.6956963372357943,0.9690461031571574
4259,SHISA8,0.39103302,0.11525897,0.6957728242152346,0.9690695253220762
4260,DNASE1L2,0.3901845,1.8761157,0.696400134129534,0.9694294273441796
4261,ANO7,0.3900189,1.8233883,0.6965225602966606,0.9694294273441796
4262,AC009955.4,0.38995683,0.048453826,0.6965684721477359,0.9694294273441796
4263,AC007114.2,0.38918072,-0.03397528,0.6971424640307804,0.969895795070665
4264,FAM86B1,0.38897377,0.2677407,0.6972955578299916,0.9699426003562368
4265,DRD2,0.38897377,0.19652031,0.6972955578299916,0.9699426003562368
4266,SMIM1,0.3888082,1.313025,0.6974180417435865,0.9700213484963366
4267,NOL3,0.38842532,0.026875038,0.697701315989599,0.9702172061278906
4268,TEN1,0.38797,0.065489836,0.6980382374995273,0.9702830785355507
4269,AL133338.1,0.3878458,0.25210878,0.6981301355168127,0.9702830785355507
4270,LINC01521,0.38783547,0.074133314,0.6981377938847235,0.9702830785355507
4271,MTG2,0.38768026,-0.04836982,0.6982526730912878,0.9703596963034841
4272,PLAAT1,0.3873698,0.49457768,0.6984824522416566,0.9705959634127238
4273,AL645608.7,0.38708007,0.5017257,0.6986969377143604,0.9706448476031833
4274,RASSF1,0.38675928,-0.038355514,0.6989344318341171,0.9707596944632079
4275,CEBPA,0.38675928,0.12648648,0.6989344318341171,0.9707596944632079
4276,FN3KRP,0.3862005,-0.00586208,0.6993482016284425,0.9710511965155528
4277,CFAP53,0.3859935,0.15087597,0.6995014723691945,0.9710979578796135
4278,AC133919.1,0.38540366,0.72932124,0.6999383611386054,0.9714148816774482
4279,AC021242.3,0.38536227,0.22049856,0.6999690237308804,0.9714148816774482
4280,SPATA20,0.38492766,-0.05018843,0.7002910104708597,0.9715551166404477
4281,BBS12,0.38483453,-0.060758475,0.7003600146400357,0.9715551166404477
4282,FAM222A,0.38393426,-0.014142381,0.7010271823732916,0.9721419679593126
4283,LINC01503,0.3839239,0.08667212,0.7010348523095973,0.9721419679593126
4284,AL512625.1,0.38378936,0.0022376808,0.7011345642542444,0.9721419679593126
4285,VMO1,0.3836859,0.23383348,0.7012112692534106,0.9721419679593126
4286,CISH,0.3831478,0.51776034,0.7016101843277475,0.9724459668415651
4287,ZFYVE27,0.38254762,-0.034510292,0.7020552250972689,0.9726134077371279
4288,FAHD2A,0.38243377,0.019530177,0.7021396409139644,0.9726134077371279
4289,AC083880.1,0.38231996,0.058968015,0.7022240604055279,0.9726134077371279
4290,TGDS,0.38229924,-0.02099739,0.7022394097987414,0.9726134077371279
4291,AC079140.6,0.38207158,0.30317697,0.7024082611383421,0.9726134077371279
4292,DGAT2,0.3820509,0.11233136,0.7024236119885461,0.9726134077371279
4293,AC110619.1,0.3818543,0.15639247,0.7025694511184881,0.9726134077371279
4294,SOX15,0.38169906,-0.004077554,0.7026845950084781,0.9726601176014683
4295,ESRRA,0.38164732,0.042969678,0.7027229778213071,0.9726601176014683
4296,ZCRB1,0.38152313,0.031120494,0.7028150996643105,0.972704722903392
4297,EEPD1,0.38132653,0.56632316,0.7029609681745936,0.9728237003114957
4298,NEDD9,0.38122305,-0.05472996,0.7030377454679226,0.9728470506475003
4299,NKX6-2,0.38027102,1.0086489,0.7037442385907939,0.973597061391505
4300,AC010168.2,0.3783463,0.758431,0.7051733642228544,0.9748055358341126
4301,ZDHHC1,0.37824282,0.75506693,0.7052502284658756,0.9748288118380986
4302,ZNF213-AS1,0.37812898,0.009863589,0.7053347826080936,0.9748627123025906
4303,PLCG1,0.37788063,-0.06934098,0.7055192770044696,0.9749942521042027
4304,ANKDD1A,0.37764263,0.068901196,0.7056961003825416,0.9751131345369246
4305,AC009506.1,0.37715626,0.17809767,0.7060574845263436,0.9752208848717507
4306,VGLL4,0.37705278,0.013641761,0.706134383325549,0.9752208848717507
4307,EFCC1,0.376732,0.52525085,0.706372788667948,0.9754161035386636
4308,AC058791.1,0.3764112,0.36990225,0.7066112228238421,0.9754262526768387
4309,ZGPAT,0.37599728,0.0005669314,0.7069189223406753,0.9756320411985562
4310,TMEM39B,0.3756351,0.010752901,0.7071881987060256,0.9756806003725984
4311,HHIPL1,0.37526256,0.21222945,0.707465206903765,0.9758969642501608
4312,AC234775.4,0.3749107,0.22770563,0.7077268613177843,0.9760091905401509
4313,PEX12,0.37449682,-0.011710401,0.7080347342283583,0.9761850822538873
4314,NFKBIE,0.37390697,-0.0758502,0.7084735355797693,0.9767071492203271
4315,FP565260.6,0.3737,1.1044276,0.7086275239109245,0.9767536062055181
4316,HDAC4-AS1,0.3731619,0.38939065,0.7090279492972635,0.9771396721476205
4317,GALNT8,0.37306878,-0.021108463,0.709097261857057,0.9771522725972512
4318,CAD,0.37279972,-0.011910937,0.7092975116671743,0.9771550827170925
4319,PCDH20,0.37275833,0.3986258,0.7093283211133993,0.9771550827170925
4320,BOK,0.37273762,0.100310735,0.7093437260147792,0.9771550827170925
4321,BCL2L12,0.37267554,0.5030745,0.7093899414319216,0.9771550827170925
4322,PTGES,0.37248927,0.9339706,0.7095285940990368,0.9771550827170925
4323,TEPP,0.37248927,0.5381606,0.7095285940990368,0.9771550827170925
4324,NCDN,0.37225127,-0.018473469,0.7097057753952758,0.9771550827170925
4325,MGARP,0.37211674,0.82486314,0.7098059282900563,0.9771550827170925
4326,SAT1,0.37209606,-0.010875052,0.709821336872755,0.9771550827170925
4327,ASPH,0.37131995,0.019221336,0.7103992443325997,0.9774535057156164
4328,DYRK3,0.3708543,0.024475833,0.7107460687800568,0.977847861486625
4329,ST3GAL2,0.3703679,-0.022377986,0.7111083715982376,0.9779481796424353
4330,FZD8,0.37024376,0.12892708,0.7112008849078312,0.9779481796424353
4331,TM9SF1,0.36996436,-0.002909914,0.7114090554042669,0.9779481796424353
4332,AC002470.1,0.36985052,0.0539627,0.7114938717767217,0.9779481796424353
4333,CHST12,0.3697367,-0.0011530881,0.7115786917199911,0.9779481796424353
4334,DESI1,0.36904338,-0.008771319,0.7120953993401613,0.9783781121221844
4335,RPP25,0.36869153,-0.015788296,0.7123576597653837,0.9785218831840877
4336,TBC1D17,0.36798787,0.00860445,0.7128822826544035,0.9786890947236507
4337,AGER,0.36740837,0.10722106,0.7133144270592815,0.9786890947236507
4338,PLA2G4B,0.36731523,0.19866237,0.7133838874245657,0.9786890947236507
4339,GDF9,0.36708757,1.1973964,0.713553689431103,0.9786890947236507
4340,SCIMP,0.3670048,1.1626174,0.7136154391341276,0.9786890947236507
4341,GLIPR2,0.3668599,0.21758617,0.7137235056286362,0.9786890947236507
4342,BIRC5,0.36664262,0.13173093,0.7138856161391904,0.9786890947236507
4343,CD55,0.3665081,0.30908507,0.7139859767381684,0.9786890947236507
4344,RRAS,0.36598033,0.49021617,0.7143797468584575,0.978949210107278
4345,KIF9,0.3651318,0.03597472,0.7150130268693642,0.9794604059543481
4346,CACNB2,0.36490414,0.051143296,0.7151829646664747,0.9794604059543481
4347,AC011944.1,0.36474892,0.30763316,0.7152988394412241,0.9794604059543481
4348,PPP1R3C,0.36432466,0.2017366,0.7156155972922299,0.9794856552908398
4349,TMEM225B,0.36408663,0.14538471,0.7157933121629361,0.9795637810336295
4350,ALKBH2,0.36289662,-0.02961171,0.7166821173491809,0.9801193756421639
4351,HIST2H4B,0.36268964,0.64100355,0.7168367313852182,0.9802397396995077
4352,LRP4,0.36261722,0.69659084,0.7168908490400895,0.9802397396995077
4353,KBTBD3,0.36227572,-0.042930055,0.717145994270129,0.980506057160035
4354,KCTD8,0.36213085,0.005180411,0.7172542472391861,0.980534369967481
4355,AOC2,0.36181006,0.14888403,0.7174939704504705,0.980534369967481
4356,MARVELD1,0.36176866,0.58939624,0.7175249045049907,0.980534369967481
4357,RANBP3,0.36165485,-0.009241456,0.7176099755432788,0.980534369967481
4358,AL359764.1,0.3611892,0.21525747,0.7179580298857775,0.980534369967481
4359,AL109615.2,0.361065,0.16781345,0.7180508542674325,0.980534369967481
4360,ZNF460-AS1,0.36096153,0.35828364,0.71812821109814,0.980534369967481
4361,TM2D2,0.36081666,0.0026788549,0.7182365155153796,0.980534369967481
4362,TMEM267,0.36079594,-0.012675745,0.7182519880371949,0.980534369967481
4363,CCDC65,0.36076492,0.037615806,0.7182751970365442,0.980534369967481
4364,RBM38,0.36042342,0.008725751,0.7185305131807824,0.9806652268304821
4365,UBE3D,0.36017507,-0.054515112,0.7187162173895512,0.9806861350014845
4366,AANAT,0.360113,1.210765,0.7187626460377797,0.9806861350014845
4367,ATP13A4,0.3600716,0.40089527,0.7187935990466656,0.9806861350014845
4368,SLC26A10,0.35930583,0.52505964,0.7193663128754103,0.9807006409755076
4369,ITGA7,0.35926443,0.16197132,0.7193972748719608,0.9807006409755076
4370,RFX4,0.35920236,0.030578127,0.7194437187300831,0.9807006409755076
4371,AC138207.2,0.35903677,0.9826946,0.7195675740819799,0.9807006409755076
4372,AC018645.3,0.3590161,0.41132566,0.7195830565187283,0.9807006409755076
4373,AC009118.2,0.35863322,0.8913356,0.7198695023426189,0.9807133442950675
4374,MIR762HG,0.3583745,-0.07340997,0.720063069088517,0.9807133442950675
4375,SOWAHC,0.3583538,0.08101809,0.7200785552036411,0.9807133442950675
4376,INTS9,0.35812616,0.05526251,0.7202489100490899,0.9807133442950675
4377,AL139089.1,0.35796058,0.24867152,0.7203728132066434,0.9807892761968383
4378,CNFN,0.35752597,0.7878215,0.7206980939271364,0.9810065868712121
4379,AL356512.1,0.35745353,0.06718528,0.720752312296439,0.9810065868712121
4380,SCOC-AS1,0.35724658,0.30101305,0.7209072296578232,0.9810065868712121
4381,AL136531.1,0.35721552,0.81653917,0.7209304682501174,0.9810065868712121
4382,FAAP100,0.35713273,-0.00906102,0.7209924390894082,0.9810065868712121
4383,NICN1,0.35665673,0.049667567,0.7213488069600824,0.9812132192840053
4384,ARHGEF26,0.35665673,0.31942874,0.7213488069600824,0.9812132192840053
4385,AP002784.1,0.35647047,0.5546219,0.7214882717318178,0.981303904867679
4386,IRF2BP2,0.35571504,0.021218216,0.7220539737519538,0.9816790735648162
4387,FAM78B,0.35433877,-0.01494119,0.7230850269552431,0.9824397102793736
4388,CFC1,0.35408005,0.29547065,0.7232788901539526,0.9824397102793736
4389,SLC51A,0.35390413,0.23862702,0.723410727273655,0.9825281696142147
4390,ADORA2B,0.35335568,0.5208497,0.7238218015514997,0.9828483325415012
4391,AC010247.2,0.35311767,0.15640752,0.7240002170718032,0.9829493747328877
4392,PPM1F,0.35303488,-0.04161271,0.7240622781595204,0.9829493747328877
4393,ADPGK,0.35284862,-0.0065379366,0.7242019222380767,0.9830357085545274
4394,GUCA1B,0.3524968,0.071767636,0.7244657194247724,0.9831472619251529
4395,FAM153CP,0.35205182,0.007204916,0.7247993921305809,0.9833851477716953
4396,ACADS,0.35154477,0.23920347,0.725179687539791,0.9836860018290847
4397,AL109917.1,0.35121363,0.161959,0.7254280803246635,0.9836860018290847
4398,GLT8D1,0.3512033,0.002977004,0.7254358430648251,0.9836860018290847
4399,PEBP4,0.3509239,-0.014508751,0.7256454477109384,0.9836988985460094
4400,DHRSX,0.3507273,0.0183489,0.7257929595976175,0.9836988985460094
4401,STOM,0.3502823,0.76595145,0.7261268398426518,0.9836988985460094
4402,PAAF1,0.35024092,0.013003784,0.7261579011168169,0.9836988985460094
4403,AC025165.5,0.35014778,0.42520466,0.7262277906300526,0.9836988985460094
4404,ARHGAP29,0.34989944,0.17257458,0.7264141738064042,0.9836988985460094
4405,CNTNAP1,0.34975457,0.025890298,0.7265229048065405,0.9836988985460094
4406,HBZ,0.34966144,0.6328771,0.7265928062161284,0.9836988985460094
4407,COL18A1,0.34964073,0.28423238,0.7266083401718589,0.9836988985460094
4408,SYP,0.34910262,0.012765347,0.7270122624587878,0.9836988985460094
4409,ELOA-AS1,0.3487094,-0.005717997,0.7273074844327834,0.9836988985460094
4410,AC005899.8,0.3486266,0.39607078,0.7273696415873012,0.9836988985460094
4411,NAPA-AS1,0.3486266,0.27399427,0.7273696415873012,0.9836988985460094
4412,AC007686.3,0.34860593,0.64076334,0.7273851811562481,0.9836988985460094
4413,ARHGAP4,0.34860593,0.09641313,0.7273851811562481,0.9836988985460094
4414,AC018647.2,0.34856454,0.033966985,0.7274162606304819,0.9836988985460094
4415,CTBS,0.34831616,0.17920409,0.7276027468909487,0.9837158511681726
4416,TINCR,0.34830582,0.104236424,0.7276105175019759,0.9837158511681726
4417,THAP7-AS1,0.34806782,0.00014373717,0.7277892492842264,0.9838656384864027
4418,FBXO44,0.34774703,0.014155168,0.7280301720695805,0.9838656384864027
4419,STT3A,0.34772635,-0.0051002335,0.7280457163982688,0.9838656384864027
4420,DCXR-DT,0.34755042,0.58939505,0.7281778477081444,0.9838656384864027
4421,LMOD3,0.34727103,0.30151856,0.7283877199213067,0.9838656384864027
4422,GPC6,0.34699163,-0.018055443,0.7285976124986924,0.9839919704346853
4423,CPAMD8,0.34686744,0.5146591,0.728690904621537,0.9839919704346853
4424,CPNE8-AS1,0.34674326,0.43264604,0.7287842007628322,0.9839919704346853
4425,RSPO3,0.34642246,1.1482673,0.7290252343848496,0.9840929567272759
4426,ABCG4,0.34598786,0.3191192,0.7293518387936412,0.9841307566716088
4427,MSI1,0.34593612,0.00076696085,0.7293907235435667,0.9841307566716088
4428,TTC21A,0.34529454,0.064840175,0.7298729522373071,0.9841307566716088
4429,ISLR2,0.3450462,-0.076622374,0.7300596501025811,0.9841307566716088
4430,GAL3ST4,0.34483922,0.17625792,0.7302152438792343,0.9841307566716088
4431,LINC00824,0.34445634,0.02116916,0.7305031216368982,0.9841853903586549
4432,CABP1,0.34403208,0.42334953,0.7308221656610672,0.9842638012525763
4433,HCST,0.34400102,0.88886184,0.7308455121749013,0.9842638012525763
4434,ANKS6,0.3438458,0.15455244,0.7309622484835427,0.9842638012525763
4435,MKLN1-AS,0.34374234,0.29332334,0.7310400761509188,0.9842638012525763
4436,C1S,0.34357676,0.34183046,0.7311646061767589,0.9842638012525763
4437,PLA2G6,0.34356642,0.1653942,0.7311723895386222,0.9842638012525763
4438,PRNCR1,0.34317318,0.8096557,0.7314681777875485,0.9842638012525763
4439,FBXO27,0.34308004,-0.11889976,0.7315382387473272,0.9842638012525763
4440,PIGBOS1,0.34293517,-0.03543739,0.7316472269119453,0.9842638012525763
4441,AC002558.3,0.34290412,-0.039965663,0.7316705822232064,0.9842638012525763
4442,AL592546.3,0.34271786,0.6948095,0.7318107193111625,0.9842638012525763
4443,PFN2,0.34268683,0.019469442,0.7318340763623681,0.9842638012525763
4444,AP001267.2,0.34254196,0.34320986,0.7319430792198514,0.9843288842771104
4445,PRRT4,0.34222117,-0.027189665,0.7321844619374116,0.9843865927358154
4446,MAN2B2,0.34206593,-0.0020952965,0.7323012695417035,0.9843865927358154
4447,IL13RA2,0.34192106,0.21545269,0.7324102955681563,0.9843865927358154
4448,LHX1,0.3418176,0.083037056,0.7324881746080385,0.9844097944086846
4449,AC092809.4,0.34164166,0.5960983,0.7326205752975954,0.9845062592331775
4450,TRABD,0.34135193,0.0072611654,0.7328386643669059,0.9847178478668337
4451,RIPOR1,0.3408966,0.051430583,0.7331814193380379,0.9848233267273823
4452,AC006994.2,0.34084487,0.38517874,0.7332203721342845,0.9848233267273823
4453,GNB3,0.34068966,0.094360635,0.7333372346443896,0.9848988331644796
4454,PYDC1,0.3401412,0.3454061,0.7337501983257648,0.985209030244764
4455,AC079848.1,0.3400377,0.14326511,0.7338281246446698,0.9852322043840475
4456,SPRYD7,0.33983076,-0.014441023,0.73398398550795,0.9852785522110354
4457,WNT10B,0.33962378,1.3077004,0.7341398573336024,0.9854063379698904
4458,TAF8,0.3388891,0.11010439,0.7346932907612768,0.9859047299589435
4459,PCF11-AS1,0.33827853,0.18701139,0.7351532910001695,0.9862775254723463
4460,AC007383.2,0.33815438,0.034308963,0.7352468620034441,0.986286384993155
4461,PPM1M,0.3380095,0.99564385,0.7353560331399371,0.986286384993155
4462,AP003721.1,0.3379474,0.98605925,0.7354028224065341,0.986286384993155
4463,ROPN1L,0.33757487,0.83515686,0.7356835786177381,0.9864603666730789
4464,NFKBID,0.33753347,0.10759655,0.7357147759325328,0.9864603666730789
4465,RHPN1,0.3370368,0.10004531,0.7360891776943548,0.9865760182429015
4466,PRSS53,0.3364159,0.105313465,0.7365572680355136,0.9869156053634224
4467,AL161421.1,0.3361365,0.15412539,0.736767940600235,0.9869156053634224
4468,ADAP2,0.33578464,0.29126298,0.7370332601223604,0.9870685719289134
4469,GTSE1,0.33572257,0.22477812,0.7370800844693308,0.9870685719289134
4470,GIPC1,0.33537075,-0.002465256,0.7373454408670992,0.9870893118319746
4471,RBPMS2,0.33488438,4.0498767,0.7377123086180053,0.9870893118319746
4472,E2F1,0.3347809,0.35699797,0.737790373298749,0.9870893118319746
4473,PKD1,0.33461532,-0.044867612,0.7379152824129294,0.9870893118319746
4474,AC107068.1,0.33461532,0.1396351,0.7379152824129294,0.9870893118319746
4475,PPP1CC,0.33457392,0.0075774915,0.7379465107729066,0.9870893118319746
4476,DIO3,0.3344187,0.34001178,0.7380636209741883,0.9871646520030323
4477,ADAMTS13,0.3342428,0.23092155,0.7381963532179326,0.9872608726228467
4478,FAM122C,0.33405653,0.14566694,0.7383369017475643,0.9873318488004317
4479,AFDN-DT,0.33374608,0.0027409818,0.7385711687295762,0.9873318488004317
4480,SLC4A2,0.3336633,0.20557618,0.7386336440251146,0.9873318488004317
4481,GEMIN6,0.33361155,-0.02003822,0.7386726919611963,0.9873318488004317
4482,HRC,0.33351842,0.5397133,0.7387429799446104,0.9873318488004317
4483,BNC2,0.33333215,0.098093644,0.7388835624607404,0.9873318488004317
4484,AP003465.1,0.3331252,1.6766104,0.7390397754937221,0.9873318488004317
4485,MORN5,0.3329286,1.4444699,0.7391881878511704,0.9874012362388371
4486,AC012588.1,0.33281475,0.21564753,0.7392741152357156,0.9874012362388371
4487,SPN,0.332525,0.55411714,0.7394928541743104,0.9875019183306863
4488,FBXO6,0.33250433,0.50946945,0.7395084791908844,0.9875019183306863
4489,XYLT2,0.33145916,0.30331358,0.7402976822227243,0.9881249428981856
4490,FKBP10,0.3314281,0.2469564,0.7403211280824706,0.9881249428981856
4491,CNN1,0.3312729,0.921222,0.7404383609993099,0.9881249428981856
4492,RGS9BP,0.33124185,0.4689263,0.7404618083061587,0.9881249428981856
4493,ATG10,0.33121082,-0.09762987,0.7404852558541206,0.9881249428981856
4494,MASP1,0.33084863,-0.05694609,0.740758828389166,0.9883275856917562
4495,USP35,0.33016565,0.01781988,0.741274797198906,0.9887722962226064
4496,CYBC1,0.3295344,-0.0015787637,0.7417517809394144,0.9892539839869818
4497,AC066612.1,0.32919294,0.8250138,0.742009862695429,0.9892539839869818
4498,UAP1L1,0.3291826,0.6962272,0.742017683807763,0.9892539839869818
4499,TOX2,0.32853067,0.06494434,0.742510467563816,0.9892539839869818
4500,AF129075.2,0.3283444,0.78486764,0.7426512823185154,0.9892539839869818
4501,CCZ1B,0.3281271,-0.030845989,0.742815577083781,0.9892539839869818
4502,AL117332.1,0.3278477,0.0939068,0.743026830424166,0.9892539839869818
4503,PIWIL2,0.32763037,0.53863364,0.7431911519574985,0.9892539839869818
4504,ASTN2,0.32762003,0.0035088062,0.7431989770843019,0.9892539839869818
4505,UBE2L3,0.3276097,0.035656705,0.7432068022376346,0.9892539839869818
4506,CDK2,0.3275269,0.34307063,0.7432694044192519,0.9892539839869818
4507,AC097382.3,0.32735097,-0.03774244,0.7434024396907097,0.9892539839869818
4508,MYLIP,0.32715437,0.086475305,0.7435511352366948,0.9892711593256118
4509,CZIB,0.3271233,0.007799533,0.7435746143552779,0.9892711593256118
4510,AC009120.4,0.32691637,0.35371453,0.7437311479049495,0.9893671233597954
4511,DUSP5,0.32667837,0.28196642,0.7439111745801674,0.9895255528857334
4512,CPT1B,0.3264921,0.23026875,0.7440520747862014,0.9895510611612044
4513,HSD17B14,0.3263472,0.13673836,0.7441616697598012,0.9895510611612044
4514,SEPHS1,0.32600573,-0.018174153,0.7444200212672218,0.9895510611612044
4515,TIPARP-AS1,0.3259954,0.30594674,0.7444278505499247,0.9895510611612044
4516,PDE4C,0.32584015,0.35899094,0.7445452929594336,0.9895510611612044
4517,ALG1,0.32570565,-0.0084040295,0.7446470811859529,0.9895510611612044
4518,LINC02422,0.32537448,0.4536829,0.7448976558182432,0.9895510611612044
4519,AC008897.3,0.32513648,0.2870334,0.745077773013477,0.9895510611612044
4520,ZMYM3,0.32508475,-0.039962318,0.7451169307702517,0.9895510611612044
4521,SPATA4,0.32501233,1.2776597,0.7451717527362292,0.9895510611612044
4522,UBOX5,0.32497093,0.049021192,0.745203080153434,0.9895510611612044
4523,GCNT1,0.32482606,1.2840387,0.745312729431838,0.9895510611612044
4524,AP000692.2,0.32478467,0.48185274,0.7453440587449518,0.9895510611612044
4525,AL353719.1,0.32474327,0.37181723,0.7453753884792466,0.9895510611612044
4526,ULBP2,0.32439142,0.54355866,0.7456417082191509,0.9895510611612044
4527,AL136040.1,0.32435003,0.24682698,0.7456730419522706,0.9895510611612044
4528,AC005041.5,0.3243397,0.38741964,0.7456808754512831,0.9895510611612044
4529,PHKG1,0.3242776,-0.069063745,0.7457278769974545,0.9895510611612044
4530,EFHD1,0.3241017,0.10601691,0.7458610531835188,0.9895510611612044
4531,TMEM192,0.3239775,-0.027110554,0.7459550644750363,0.9895510611612044
4532,LINC00960,0.3239361,0.21707341,0.7459864024127618,0.9895510611612044
4533,GABRB1,0.32355323,0.015506371,0.7462762982503854,0.9898339663170744
4534,LRRC37A3,0.32295305,0.014119903,0.746730801824915,0.9901941880980338
4535,LENG9,0.32261157,0.42347062,0.7469894380213173,0.9902945692625464
4536,CNNM3,0.32219765,-0.016346425,0.7473029746411204,0.9905967198079447
4537,PPP1R14B-AS1,0.32190788,0.7467245,0.7475224751593192,0.9905967198079447
4538,PNPLA6,0.32190788,-0.03264162,0.7475224751593192,0.9905967198079447
4539,RASD2,0.3217216,0.39841717,0.7476635934479251,0.9905967198079447
4540,PITPNM2,0.32171127,0.018977998,0.7476714336008514,0.9905967198079447
4541,GEMIN8,0.32157674,-0.015979545,0.7477733579637764,0.9905967198079447
4542,HYLS1,0.3212456,0.06121768,0.7480242674852631,0.9905967198079447
4543,VWCE,0.3207075,0.056956768,0.7484320523765102,0.9909128102555459
4544,MIR600HG,0.31994176,0.12755896,0.7490124829596737,0.99135800515608
4545,PASK,0.3196727,0.17503087,0.749216451808471,0.9914374823143782
4546,MNS1,0.31944504,0.46509293,0.7493890545376716,0.9914509776025952
4547,GPR171,0.31925878,0.30101672,0.7495302842896536,0.9914509776025952
4548,TEAD3,0.31896904,0.42443848,0.7497499917071258,0.9914509776025952
